,timestamp,visitorid,event,itemid,transactionid
1731057,1431834837941,27,transaction,3435,9579.0
1731697,1431805587678,10,view,3471,
1731707,1431803190730,22,view,3472,
1731791,1431805840615,20,view,21,
1731815,1431806525031,22,view,2890,
1731888,1431805484179,22,view,3473,
1731916,1431804122114,3,view,3426,
1731952,1431806065641,22,view,3474,
1732024,1431800378322,3,addtocart,3475,
1732161,1431801073176,22,view,3476,
1732314,1431837619545,18,view,360,
1732392,1431839779950,7,view,775,
1732416,1431839086936,18,view,404,
1732551,1431815825897,22,view,3413,
1732567,1431815959462,22,transaction,3413,12331.0
1732642,1431813934716,22,addtocart,3477,
1732656,1431813412445,3,view,3478,
1732704,1431815066833,22,view,3479,
1732746,1431813135065,22,view,3411,
1732795,1431813074459,22,view,3480,
1733020,1431828469425,3,transaction,3481,14629.0
1733400,1431790556488,3,view,3482,
1733502,1431787110545,18,view,360,
1733521,1431790368443,22,view,3483,
1733523,1431790311930,22,view,3446,
1733527,1431788498583,17,view,3484,
1733571,1431789987394,10,view,3485,
1733705,1431834838019,27,transaction,3458,9579.0
1733751,1431834585227,27,view,3486,
1733855,1431835015624,11,view,3487,
1733885,1431795068410,20,view,17,
1733891,1431795704944,22,view,3488,
1733896,1431793080601,10,view,2605,
1733941,1431793057371,29,view,6,
1734124,1431796113145,3,view,1619,
1734160,1431824631408,3,view,203,
1734284,1431821829352,27,view,3431,
1734316,1431822877471,3,view,3489,
1734423,1431820936445,27,view,3430,
1734431,1431818843818,3,view,3490,
1734463,1431816814305,3,transaction,417,615.0
1734505,1431818717347,22,view,3491,
1734535,1431821083218,27,view,3492,
1734537,1431820379610,27,addtocart,3435,
1734546,1431817758455,27,addtocart,3493,
1734594,1431818951383,22,view,779,
1734636,1431821006740,27,addtocart,3430,
1734658,1431818964498,22,view,3457,
1734694,1431818041529,18,view,3494,
1734705,1431819995674,22,view,3432,
1734759,1431811120959,10,view,3495,
1734766,1431811330880,17,view,3496,
1734767,1431808316504,10,view,3497,
1734932,1431810934787,17,view,3498,
1735099,1431806695916,22,view,2890,
1735215,1431808306144,22,view,3499,
1735455,1431801351405,3,view,2045,
1735597,1431789501197,3,view,3417,
1735620,1431790122064,22,view,3230,
1735634,1431790084923,3,view,3500,
1735675,1431789940110,22,view,3501,
1735754,1431817712764,27,view,3493,
1735761,1431816713885,3,addtocart,417,
1735845,1431821178512,27,view,3433,
1735854,1431819955312,22,view,3118,
1735865,1431818714024,20,view,21,
1735866,1431818712318,20,view,1,
1736065,1431814087017,3,view,3502,
1736066,1431813873424,22,view,3477,
1736073,1431815303827,22,view,3503,
1736154,1431812954528,22,view,3411,
1736159,1431815356119,22,view,3503,
1736167,1431813083589,3,view,3504,
1736188,1431815685600,22,view,3505,
1736217,1431813100976,22,view,3411,
1736329,1431803193402,3,view,3506,
1736336,1431806012278,20,view,32,
1736372,1431806013107,20,view,17,
1736386,1431804889919,22,view,909,
1736398,1431805758556,10,view,3507,
1736429,1431806239731,22,view,3508,
1736430,1431805281073,3,view,3427,
1736452,1431803890903,3,addtocart,3426,
1736458,1431805540264,3,addtocart,3427,
1736517,1431805173382,3,view,3509,
1736529,1431805527134,22,view,3473,
1736542,1431805836882,20,view,21,
1736562,1431803537030,3,addtocart,3510,
1736877,1431777006762,29,view,6,
1736957,1431825715989,11,view,3511,
1737026,1431821780912,27,view,3431,
1737084,1431823156157,3,view,3512,
1737117,1431823755613,27,view,3513,
1737145,1431825733462,11,view,3514,
1737218,1431841707818,7,view,3448,
1737227,1431841666694,7,view,3448,
1737245,1431827545216,3,transaction,3515,1455.0
1737583,1431834277691,27,view,3465,
1737601,1431834953778,27,addtocart,3430,
1737605,1431834838019,27,transaction,2747,9579.0
1737695,1431835905500,27,transaction,3436,14207.0
1737720,1431835062813,11,view,216,
1737732,1431835707986,0,view,1159,
1737813,1431835646673,11,view,3516,
1738106,1431795049796,20,view,32,
1738266,1431792246253,22,view,3517,
1738318,1431808726600,10,view,3518,
1738329,1431811052018,22,view,3410,
1738345,1431811408725,17,view,3519,
1738447,1431811204074,17,view,3520,
1738560,1431811083050,22,view,3410,
1738870,1431804152359,3,view,3423,
1738950,1431803474879,3,view,3510,
1738995,1431803846634,3,view,3423,
1739066,1431805833818,20,view,1,
1739209,1431756073280,18,view,360,
1739212,1431759199864,18,view,360,
1739217,1431760464098,29,view,6,
1739257,1431777007922,29,view,5,
1739475,1431815250369,22,view,3503,
1739555,1431815731935,22,view,3505,
1739612,1431813115099,3,view,3521,
1739672,1431817358462,27,view,3522,
1739716,1431818451027,3,view,3523,
1739725,1431818704274,20,view,21,
1739787,1431818716406,22,view,3524,
1739793,1431818900656,20,view,32,
1739814,1431821314630,27,view,2747,
1739924,1431817843086,27,view,3525,
1739972,1431788203325,10,view,417,
1739983,1431789991136,11,view,3526,
1739996,1431788746672,3,view,3527,
1740031,1431788440801,22,view,3307,
1740060,1431789915591,3,view,3482,
1740142,1431790058387,3,view,3415,
1740151,1431789356057,3,view,3417,
1740166,1431825228894,3,view,3528,
1740300,1431823465901,3,transaction,3512,2583.0
1740319,1431821822613,27,view,3435,
1740330,1431821598053,27,view,3431,
1740367,1431825752111,11,view,2616,
1740390,1431824852305,3,view,3529,
1740510,1431794711260,20,view,21,
1740656,1431793173806,10,view,3530,
1740664,1431792396881,22,view,2640,
1740748,1431791750030,22,view,3531,
1740825,1431834919203,11,view,3532,
1740849,1431835707986,0,view,37,
1740920,1431834938344,27,view,2747,
1740928,1431834939142,27,addtocart,2747,
1741328,1431827477103,3,addtocart,3515,
1741432,1431830056361,3,view,3533,
1741507,1431828373236,3,addtocart,3481,
1741523,1431827479468,7,view,3534,
1741582,1431828686755,7,view,3448,
1741601,1431793810828,22,view,1488,
1741651,1431794703659,20,view,1,
1741707,1431795230519,22,view,1603,
1741754,1431791753770,22,view,3535,
1741767,1431793058267,29,view,5,
1741829,1431792957448,22,view,2640,
1741873,1431821268426,27,view,3492,
1741931,1431819987683,27,view,3458,
1741973,1431818533441,27,view,3436,
1742240,1431798615655,22,view,3429,
1742338,1431800307078,3,view,3428,
1742414,1431839482781,7,view,3536,
1742434,1431840551429,7,view,3448,
1742668,1431830247253,7,view,3537,
1742763,1431828347095,3,view,3481,
1742808,1431827423329,3,view,3515,
1743102,1431803145561,3,view,3451,
1743117,1431804061302,3,view,3426,
1743120,1431805289864,3,view,3427,
1743180,1431805503712,22,view,3538,
1743198,1431803639964,3,transaction,3510,4926.0
1743236,1431805642874,10,view,3539,
1743239,1431806014565,10,view,3472,
1743248,1431805497484,10,view,3455,
1743554,1431789934509,22,view,3540,
1743597,1431790381700,22,view,3541,
1743680,1431789506838,10,view,3542,
1743734,1431788450695,22,view,3335,
1743735,1431790583405,3,view,2013,
1743748,1431789473524,22,view,426,
1743755,1431790147191,22,view,3501,
1743781,1431789167815,22,view,3230,
1743881,1431835707986,0,view,759,
1743904,1431835788690,27,view,3436,
1744044,1431834838019,27,transaction,3431,9579.0
1744088,1431821718741,27,view,3458,
1744094,1431821624082,27,addtocart,3431,
1744264,1431823375856,3,addtocart,3512,
1744314,1431821824111,3,addtocart,3464,
1744435,1431814061073,22,transaction,3477,3337.0
1744463,1431814148301,22,view,2032,
1744476,1431813121779,22,view,3480,
1744492,1431814378656,3,addtocart,3414,
1744571,1431812903765,22,view,3480,
1744678,1431807369078,22,view,3439,
1744724,1431807502966,22,transaction,3439,16984.0
1744794,1431808030464,22,view,3543,
1744795,1431808973429,7,view,3544,
1745118,1431918057835,3,view,2430,
1745259,1431904985682,3,view,3545,
1745294,1431901139799,3,view,3546,
1745514,1431886659830,3,view,3547,
1745846,1431912889504,3,view,3548,
1745867,1431913512423,3,view,3549,
1745875,1431912682388,3,view,3550,
1745891,1431913465918,3,view,3550,
1745947,1431913485731,3,view,3551,
1745986,1431912391238,3,view,3550,
1745999,1431912160270,3,view,3550,
1746187,1431891380511,3,addtocart,3552,
1746314,1431890924908,3,view,3553,
1746329,1431888740899,7,view,3448,
1747233,1431922669572,9,view,3554,
1747278,1431892230432,10,transaction,3555,2708.0
1747331,1431894673928,10,view,3556,
1747430,1431892919187,3,view,2130,
1747522,1431908604266,3,transaction,3557,4248.0
1747525,1431908729990,10,addtocart,3558,
1747551,1431907322489,3,view,500,
1748089,1431877194350,29,view,6,
1748127,1431881683853,11,view,3559,
1748150,1431881310777,3,addtocart,3560,
1748209,1431880324500,20,view,21,
1748274,1431880501840,20,view,32,
1748426,1431915827068,20,view,32,
1748469,1431915886350,3,view,1881,
1748499,1431915515365,0,view,37,
1748882,1431903479250,3,view,3561,
1748895,1431904928144,11,view,3562,
1748982,1431905332409,3,view,3563,
1749041,1431904580552,11,view,3511,
1749287,1431887092679,11,view,3564,
1749388,1431886535290,3,view,3565,
1749411,1431885080450,3,view,3566,
1749600,1431922701181,9,view,1492,
1749912,1431913548548,3,view,3551,
1750141,1431890127394,7,transaction,3448,14058.0
1750253,1431890429970,3,addtocart,2032,
1750462,1431842967285,7,view,240,
1750553,1431842668131,18,view,360,
1750932,1431900283092,10,transaction,2065,3294.0
1750939,1431897529372,10,addtocart,3567,
1751129,1431899907603,10,addtocart,2065,
1751255,1431895697967,3,view,3568,
1751258,1431894326815,10,view,3556,
1751566,1431908380091,3,view,3557,
1751685,1431908292447,10,view,3558,
1751816,1431880322303,20,view,1,
1751883,1431881303682,3,view,3560,
1751972,1431881697741,11,view,3569,
1752124,1431915515365,0,view,759,
1752300,1431913861832,3,addtocart,3439,
1752527,1431922786428,9,addtocart,1597,
1752661,1431904498875,11,view,1197,
1752818,1431903369146,10,view,3561,
1753075,1431886376256,3,view,3570,
1753100,1431887389518,3,transaction,3571,2334.0
1753197,1431918079304,3,view,3572,
1753549,1431912749836,3,view,3550,
1753909,1431862438848,18,view,360,
1754323,1431874311437,19,view,2691,
1754709,1431916236104,20,view,21,
1754733,1431915696803,3,view,3573,
1754822,1431891304601,3,view,3552,
1754836,1431887498428,3,view,2130,
1754890,1431890195810,10,transaction,3574,6.0
1754916,1431890127379,7,transaction,3575,14058.0
1754929,1431890089854,10,addtocart,3574,
1754950,1431887626456,10,addtocart,2130,
1754969,1431890681508,3,transaction,2032,14006.0
1755172,1431908046130,3,view,2906,
1755233,1431908715895,3,view,3557,
1755376,1431877140654,11,view,3576,
1755385,1431877172283,11,view,420,
1755387,1431879402896,3,transaction,3577,14907.0
1755398,1431881506403,3,transaction,3560,5904.0
1755420,1431881671147,3,view,485,
1755425,1431881271586,3,view,3578,
1755509,1431882559882,20,view,21,
1755515,1431880504821,20,view,17,
1755553,1431877197190,29,view,5,
1755592,1431877959217,10,view,3410,
1755720,1431898648477,3,addtocart,3579,
1755770,1431898602936,3,view,3579,
1755811,1431897890532,10,view,3580,
1756024,1431892127476,10,view,3555,
1756234,1431919073567,9,view,7,
1756459,1431918941891,9,view,2593,
1756490,1431904754980,11,view,3581,
1756782,1431910647129,10,view,3582,
1756785,1431913586236,3,view,3550,
1756814,1431913687119,3,view,3549,
1756870,1431912697154,3,view,3549,
1756887,1431910637554,10,view,3558,
1757029,1431913599439,3,view,3583,
1757146,1431915840304,20,view,17,
1757171,1431915518815,20,view,1,
1757335,1431915531781,20,view,21,
1757534,1431890681461,3,transaction,56,14006.0
1757552,1431889030736,7,view,3448,
1757589,1431892088906,10,view,3555,
1757822,1431844130679,7,view,3575,
1757904,1431843308192,7,view,3584,
1758261,1431883608095,20,view,1,
1758289,1431887389518,3,transaction,3585,2334.0
1758552,1431922568557,9,view,3586,
1758686,1431899905082,10,view,2065,
1758745,1431898797343,3,transaction,3579,5630.0
1758819,1431900987357,3,view,685,
1758974,1431908753638,3,view,3557,
1759011,1431908339419,10,view,3558,
1759107,1431907558551,3,view,3587,
1759245,1431892139609,10,view,3555,
1759366,1431894452745,10,view,3556,
1759435,1431893078190,10,view,3588,
1759504,1431881677985,3,view,500,
1759581,1431881688363,3,view,3589,
1759638,1431882636953,20,view,2572,
1759641,1431881613541,3,view,3589,
1759702,1431879121898,3,view,3590,
1760302,1431890084721,10,view,3574,
1760421,1431891014425,10,view,289,
1760430,1431887668178,10,transaction,2130,7801.0
1760431,1431890410480,3,view,2032,
1760542,1431891027633,10,view,3197,
1760552,1431887495557,10,view,2130,
1760574,1431913674551,3,view,3591,
1760770,1431912927400,3,view,3550,
1760786,1431912669951,3,view,3592,
1760861,1431915915007,3,view,512,
1760869,1431915476188,20,view,21,
1760902,1431915515365,0,view,1159,
1761106,1431914035215,3,transaction,3439,9226.0
1761116,1431915827080,3,view,1725,
1761376,1431904109421,11,view,3593,
1761744,1431887026875,3,view,3585,
1761774,1431887087534,3,view,3594,
1761809,1431887150958,3,addtocart,3585,
1761872,1431883652885,20,view,2572,
1762697,1431901036395,3,view,3595,
1762746,1431897515370,10,view,3567,
1763078,1431908843385,10,transaction,3558,6941.0
1763166,1431907573536,3,view,3596,
1763195,1431880492583,3,view,3597,
1763241,1431881584848,11,view,3598,
1763318,1431879143770,3,view,3577,
1763321,1431882304648,20,view,721,
1763398,1431877290258,11,view,3599,
1763408,1431878361176,11,view,3600,
1763429,1431880322288,20,view,21,
1763563,1431893032409,3,view,2130,
1763651,1431893361306,10,view,3601,
1763699,1431894371882,10,view,3556,
1763896,1431922628604,9,view,1597,
1764029,1431904649461,11,view,186,
1764052,1431904401967,11,view,3602,
1764224,1431903287228,3,view,3603,
1764251,1431903750948,3,view,2722,
1764341,1431887092022,3,view,3585,
1764383,1431886228098,3,view,3504,
1764546,1431886921213,20,view,3597,
1764671,1431918054534,3,view,2430,
1764831,1431913786565,3,view,3439,
1765000,1431912624979,3,view,3591,
1765026,1431912341912,3,view,3557,
1765076,1431912520417,3,view,3592,
1765115,1431887737707,10,view,2130,
1765298,1431890902169,3,view,3604,
1765369,1431891185901,3,view,3553,
1765395,1431860078661,29,view,5,
1765396,1431860078661,29,view,6,
1765720,1431875241394,3,view,3605,
1765751,1431875360784,3,view,3606,
1766124,1431898498631,10,view,3427,
1766129,1431897721929,10,view,3567,
1766414,1431908401779,3,addtocart,3557,
1766899,1431877265393,11,view,421,
1766977,1431877948156,11,view,420,
1767041,1431879301127,3,addtocart,3577,
1767173,1431892124284,10,view,3555,
1767252,1431894450269,10,view,3556,
1767291,1431892134095,10,transaction,3555,2708.0
1767312,1431893377074,10,view,3601,
1768004,1431980302087,25,view,3607,
1768086,1431981718863,0,view,37,
1768187,1431981489595,25,view,1779,
1768274,1431983075021,25,view,2669,
1768568,1432009672424,18,view,360,
1768996,1431989888864,25,view,238,
1769061,1431987695701,20,view,32,
1769117,1431989977179,25,transaction,260,7665.0
1769125,1431987591073,11,view,3608,
1769151,1431971625235,25,view,3609,
1769252,1431971639003,25,view,3609,
1769269,1431970788558,11,view,3610,
1769389,1431972761508,11,view,3611,
1769429,1431971622179,25,view,3612,
1769446,1431961330312,25,view,3613,
1769504,1431961265514,25,view,3614,
1769544,1431961574105,25,view,3563,
1769574,1431961253684,25,view,3614,
1769737,1431967698997,25,view,3417,
1769754,1431968412403,25,view,3615,
1769823,1431966257341,25,view,56,
1769856,1431967695913,25,view,3417,
1769965,1431967738546,25,view,403,
1770347,1431976645021,25,addtocart,3616,
1770542,1431983944310,25,view,3617,
1770783,1431985664899,25,view,3618,
1771166,1431978519749,25,view,3619,
1771384,1431990817729,25,view,3620,
1771435,1431990915402,25,view,3621,
1771499,1431991764834,25,view,3622,
1771545,1431993544781,25,view,2199,
1771628,1431964348449,25,view,3623,
1771641,1431964435132,25,view,281,
1771765,1431964063900,25,view,3624,
1771769,1431961832733,25,view,3625,
1771771,1431963797642,25,view,3626,
1771782,1431963938465,25,view,3627,
1771796,1431961979262,20,view,21,
1772176,1431971628402,25,view,3628,
1772190,1431970760104,11,view,3170,
1772344,1431972971433,11,view,3629,
1773282,1431981838440,25,view,3364,
1773391,1431980304541,25,addtocart,3607,
1773526,1431981470032,11,view,3630,
1773533,1431982384336,25,view,3631,
1773540,1431981137720,25,view,796,
1773658,1431989892265,25,view,3632,
1773662,1431989977179,25,transaction,238,7665.0
1773664,1431989977179,25,transaction,3632,7665.0
1773763,1431987517272,20,view,1,
1773775,1431987522744,20,view,21,
1774283,1431967659916,25,view,3417,
1774369,1431966755045,25,view,3633,
1775028,1431985626484,25,view,3618,
1775189,1431985967227,25,view,3634,
1775256,1431986191331,25,view,3635,
1775553,1431979492522,25,view,3636,
1775573,1431977635137,27,view,3442,
1775716,1431977803527,27,view,3442,
1775725,1431977595838,27,view,3458,
1775781,1431977831674,11,view,3532,
1775795,1431977647149,27,view,2747,
1775800,1431977983727,25,view,3637,
1775828,1431992912545,25,view,12,
1775871,1431990864574,25,view,2971,
1775920,1431991659643,25,view,3622,
1776009,1431992958211,25,view,763,
1776122,1431966053846,25,view,3047,
1776152,1431963055254,20,view,17,
1776179,1431964861947,25,view,3638,
1776246,1431963546460,25,view,3639,
1776250,1431963552286,25,view,3639,
1776281,1431963688145,25,view,3640,
1776338,1431961861445,25,view,249,
1776354,1431963986003,25,view,2281,
1776954,1431982742406,25,view,3641,
1776959,1431983080972,25,view,56,
1777030,1431982683914,25,view,3641,
1777100,1431983422239,25,view,2669,
1777198,1431980449987,25,transaction,3607,12774.0
1777855,1431989871121,25,addtocart,3632,
1777990,1431989610047,25,view,3632,
1778026,1431988803803,25,view,3632,
